"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.007710762787610292,2.103772401809692,-0.5637078881263733,0.007710762800179873,2.103772318930908,-0.5637078802332901,45.0,0.0,21.0,2.178,3022679221.0,3022679221.0,-15.0
0.00426143454387784,1.109822750091553,0.01937217079102993,0.004261434424389194,1.109822760246771,0.0193721711453847,100.0,1.0,22.0,1.11,3022679223.0,3022679223.0,1.0
0.00849547702819109,2.116314649581909,-0.4885936975479126,0.008495477440316777,2.116314729174554,-0.4885936900348748,44.0,2.0,23.0,2.172,3022679225.0,3022679225.0,-13.0
0.004735198337584734,1.130438685417175,0.0592443011701107,0.004735198315060158,1.130438715951517,0.05924430246701242,100.0,3.0,24.0,1.132,3022679227.0,3022679227.0,3.0
0.008906198665499687,2.126185894012451,-0.4132922887802124,0.00890619845177238,2.126185826221948,-0.413292283985596,47.0,4.0,24.0,2.166,3022679230.0,3022679230.0,-11.0
0.004859616979956627,1.11373507976532,0.09744012355804443,0.004859616833519705,1.113735070410484,0.09744012039188184,97.0,5.0,25.0,1.118,3022679232.0,3022679232.0,5.0
0.009645204059779644,2.125483512878418,-0.3366469740867615,0.009645204033954958,2.125483424649418,-0.3366469687665768,55.0,6.0,26.0,2.152,3022679234.0,3022679234.0,-9.0
0.00531335175037384,1.127519965171814,0.1384435743093491,0.005313351724674432,1.127519908951316,0.1384435741082475,3.0,7.0,27.0,1.136,3022679237.0,3022679237.0,7.0
0.0103994207456708,2.127993583679199,-0.2612878680229187,0.01039942102466034,2.127993538489218,-0.2612878722606362,66.0,8.0,28.0,2.144,3022679239.0,3022679239.0,-7.0
0.005637628491967916,1.153606176376343,0.1827154606580734,0.00563762832014406,1.153606206463039,0.1827154551669896,5.0,9.0,28.0,1.168,3022679241.0,3022679241.0,9.0
0.01071965973824263,2.11788272857666,-0.1852931082248688,0.01071965966687309,2.117882799548533,-0.1852931090815212,75.0,10.0,29.0,2.126,3022679244.0,3022679244.0,-5.0
0.01134859956800938,2.167403221130371,0.4213062524795532,0.01134859985806229,2.167403110419612,0.421306261791411,39.0,11.0,30.0,2.208,3022679246.0,3022679246.0,11.0
0.01157339569181204,2.139033079147339,-0.1121036186814308,0.01157339605156857,2.139033154318575,-0.1121036182723857,74.0,12.0,31.0,2.142,3022679248.0,3022679248.0,-3.0
0.01217892952263355,2.180606126785278,0.5034404397010803,0.01217892912500164,2.180606194914935,0.5034404596215699,38.0,13.0,32.0,2.238,3022679251.0,3022679251.0,13.0
0.006380614824593067,1.107812881469727,-0.01933726668357849,0.006380614647751966,1.107812871331392,-0.01933726633251013,57.0,14.0,33.0,1.108,3022679253.0,3022679253.0,-1.0
0.01257306430488825,2.182956218719482,0.5849310159683228,0.01257306392359595,2.182956159488384,0.584931041931697,37.0,15.0,33.0,2.26,3022679255.0,3022679255.0,15.0
0.01505425199866295,2.103732585906982,-0.5637078881263733,0.01505425164595888,2.103732586444929,-0.5637078802332901,45.0,0.0,41.0,2.178,3022679276.0,3022679276.0,-15.0
0.008120754733681679,1.10780143737793,0.01933726668357849,0.008120754449441984,1.107801481980394,0.01933726633251013,100.0,1.0,42.0,1.108,3022679278.0,3022679278.0,1.0
0.01585349254310131,2.112374782562256,-0.4876938760280609,0.01585349270087997,2.112374810611368,-0.4876938858174993,45.0,2.0,43.0,2.168,3022679280.0,3022679280.0,-13.0
0.008650461211800575,1.126420855522156,0.05903495848178864,0.008650461574616783,1.126420899651937,0.05903495864204064,100.0,3.0,44.0,1.128,3022679283.0,3022679283.0,3.0
0.01635807007551193,2.130068063735962,-0.4140555262565613,0.01635807088154283,2.130068177289592,-0.4140555199671022,50.0,4.0,44.0,2.17,3022679285.0,3022679285.0,-11.0
0.008747247979044914,1.113711357116699,0.09744012355804443,0.008747248126783609,1.113711321926927,0.09744012039188184,100.0,5.0,45.0,1.118,3022679287.0,3022679287.0,5.0
0.01703274808824062,2.121486186981201,-0.3360212445259094,0.01703274865621645,2.121486181395804,-0.3360212309064159,53.0,6.0,46.0,2.148,3022679290.0,3022679290.0,-9.0
0.009216531179845333,1.12352442741394,0.1379560977220535,0.009216531072186392,1.123524441624988,0.137956096734627,3.0,7.0,47.0,1.132,3022679292.0,3022679292.0,7.0
0.01786070130765438,2.131914377212524,-0.2617753446102142,0.01786070147626791,2.131914318556597,-0.2617753496342568,66.0,8.0,48.0,2.148,3022679294.0,3022679294.0,-7.0
0.009899555705487728,1.157528400421143,0.1833411902189255,0.009899555445882793,1.157528403859428,0.1833411930271506,5.0,9.0,49.0,1.172,3022679297.0,3022679297.0,9.0
0.01814646273851395,2.121817111968994,-0.18564173579216,0.01814646281500143,2.12181711115917,-0.1856417320525119,76.0,10.0,49.0,2.13,3022679299.0,3022679299.0,-5.0
0.01894844509661198,2.171276569366455,0.4220694899559021,0.01894844427110499,2.171276651076372,0.4220694977729171,39.0,11.0,50.0,2.212,3022679301.0,3022679301.0,11.0
0.01893327757716179,2.126996755599976,-0.1114755868911743,0.01893327829323034,2.126996644219551,-0.1114755867974703,79.0,12.0,51.0,2.13,3022679303.0,3022679303.0,-3.0
0.01979059167206287,2.180550336837769,0.5034404397010803,0.01979059102712312,2.180550397519585,0.5034404596215699,38.0,13.0,52.0,2.238,3022679306.0,3022679306.0,13.0
0.01032155379652977,1.115782260894775,-0.0194768849760294,0.01032155397621814,1.115782289002413,-0.0194768855840084,21.0,14.0,53.0,1.116,3022679308.0,3022679308.0,-1.0
0.02062853425741196,2.188690662384033,0.5864839553833008,0.02062853477517942,2.188690711971501,0.586483956202312,41.0,15.0,54.0,2.266,3022679310.0,3022679310.0,15.0
0.0224798247218132,2.111394166946411,-0.5657784342765808,0.02247982540592528,2.11139418931214,-0.5657784325941103,47.0,0.0,61.0,2.186,3022679331.0,3022679331.0,-15.0
0.01203093025833368,1.111765503883362,0.01940707676112652,0.0120309305143576,1.111765542780361,0.01940707595825927,100.0,1.0,62.0,1.112,3022679333.0,3022679333.0,1.0
0.02322695963084698,2.112306594848633,-0.4876938760280609,0.02322696023812076,2.112306602284414,-0.4876938858174993,47.0,2.0,63.0,2.168,3022679336.0,3022679336.0,-13.0
0.01247080601751804,1.116398215293884,0.05851159989833832,0.01247080591051187,1.116398169011885,0.0585115990796112,100.0,3.0,64.0,1.118,3022679338.0,3022679338.0,3.0
0.02379329688847065,2.129998207092285,-0.4140555262565613,0.02379329672015609,2.129998099862054,-0.4140555199671022,51.0,4.0,64.0,2.17,3022679340.0,3022679340.0,-11.0
0.01267997734248638,1.117658495903015,0.0977887436747551,0.01267997774935195,1.117658525595267,0.09778874336287247,100.0,5.0,65.0,1.122,3022679343.0,3022679343.0,5.0
0.02448352240025997,2.125364303588867,-0.3366469740867615,0.02448352203361667,2.125364292437677,-0.3366469687665768,58.0,6.0,66.0,2.152,3022679345.0,3022679345.0,-9.0
0.0129990316927433,1.111575722694397,0.1364936679601669,0.01299903176379545,1.111575685544403,0.1364936646137652,3.0,7.0,67.0,1.12,3022679347.0,3022679347.0,7.0
0.0251610092818737,2.119929313659668,-0.2603129148483276,0.025161008416102,2.119929269723674,-0.260312917513395,68.0,8.0,68.0,2.136,3022679350.0,3022679350.0,-7.0
0.01373800355941057,1.15748918056488,0.1833411902189255,0.01373800352783515,1.157489211266546,0.1833411930271506,5.0,9.0,68.0,1.172,3022679352.0,3022679352.0,9.0
0.02557686902582645,2.123733043670654,-0.1858160495758057,0.02557686947340441,2.123733086268569,-0.1858160435380072,72.0,10.0,69.0,2.132,3022679354.0,3022679354.0,-5.0
0.02657546848058701,2.175123453140259,0.422832727432251,0.02657546890610047,2.175123496199281,0.4228327337544233,39.0,11.0,70.0,2.216,3022679356.0,3022679356.0,11.0
0.02635776624083519,2.126917600631714,-0.1114755868911743,0.02635776679154093,2.126917596353446,-0.1114755867974703,77.0,12.0,71.0,2.13,3022679359.0,3022679359.0,-3.0
0.02727957256138325,2.170725107192993,0.5011909604072571,0.0272795720561861,2.170725099479571,0.5011909490781312,38.0,13.0,72.0,2.228,3022679361.0,3022679361.0,13.0
0.02791099436581135,2.190541982650757,0.587001621723175,0.0279109941738915,2.190541965976062,0.5870015942925171,39.0,15.0,73.0,2.268,3022679366.0,3022679366.0,15.0
0.0297952089458704,2.107439517974854,-0.564743161201477,0.02979520956694755,2.10743953952913,-0.5647431564137002,45.0,0.0,81.0,2.182,3022679386.0,3022679386.0,-15.0
0.01588302478194237,1.1097172498703,0.01937217079102993,0.01588302511983607,1.109717283139339,0.0193721711453847,100.0,1.0,82.0,1.11,3022679389.0,3022679389.0,1.0
0.03060014545917511,2.112212657928467,-0.4876938760280609,0.03060014476218102,2.112212656168115,-0.4876938858174993,48.0,2.0,83.0,2.168,3022679391.0,3022679391.0,-13.0
0.01645552739500999,1.122339010238647,0.05882561579346657,0.0164555276777863,1.122338969585499,0.05882561481706887,100.0,3.0,84.0,1.124,3022679393.0,3022679393.0,3.0
0.03105554170906544,2.118123769760132,-0.4117658138275146,0.03105554195751995,2.118123808790012,-0.4117658120225837,51.0,4.0,84.0,2.158,3022679396.0,3022679396.0,-11.0
0.01664037071168423,1.121591806411743,0.09813736379146576,0.0166403700277128,1.121591795358006,0.09813736633386311,100.0,5.0,85.0,1.126,3022679398.0,3022679398.0,5.0
0.03202087432146072,2.133166551589966,-0.3378984332084656,0.03202087457865831,2.133166497206571,-0.3378984444868987,58.0,6.0,86.0,2.16,3022679400.0,3022679400.0,-9.0
0.01705992221832275,1.123432755470276,0.1379560977220535,0.01705992304993141,1.123432719124415,0.137956096734627,3.0,7.0,87.0,1.132,3022679403.0,3022679403.0,7.0
0.03249981254339218,2.115858793258667,-0.2598254382610321,0.03249981397142915,2.115858809738494,-0.2598254401397744,68.0,8.0,88.0,2.132,3022679405.0,3022679405.0,-7.0
0.01804168708622456,1.161381363868713,0.1839669346809387,0.01804168757459363,1.161381361073685,0.1839669308873115,2.0,9.0,89.0,1.176,3022679407.0,3022679407.0,9.0
0.03286613523960114,2.115662336349487,-0.1851187944412231,0.03286613596418482,2.115662271697301,-0.185118797596026,73.0,10.0,89.0,2.124,3022679409.0,3022679409.0,-5.0
