"Points_m_XYZ:0","Points_m_XYZ:1","Points_m_XYZ:2","X","Y","Z","intensity","laser_id","azimuth","distance_m","adjustedtime","timestamp","vertical_angle"
0.008460626937448978,2.107633113861084,-0.564743161201477,0.008460627246517227,2.107633171372686,-0.5647431564137002,45.0,0.0,23.0,2.182,2274560796.0,2274560796.0,-15.0
0.003593424102291465,0.8578618168830872,0.01497416477650404,0.00359342410647146,0.8578617963833299,0.01497416472318925,25.0,1.0,24.0,0.858,2274560798.0,2274560798.0,1.0
0.009183192625641823,2.104619264602661,-0.4858942627906799,0.009183192372986116,2.104619305286478,-0.4858942773827484,45.0,2.0,25.0,2.16,2274560800.0,2274560800.0,-13.0
0.003906257916241884,0.8608098030090332,0.04511359333992004,0.003906257757572622,0.8608097959255244,0.04511359428141758,100.0,3.0,26.0,0.862,2274560803.0,2274560803.0,3.0
0.009666194207966328,2.130109071731567,-0.4140555262565613,0.009666194627921771,2.130109056143884,-0.4140555199671022,50.0,4.0,26.0,2.17,2274560805.0,2274560805.0,-11.0
0.004018440376967192,0.8527331948280334,0.0746053159236908,0.004018440248775679,0.8527331933222394,0.07460531579199539,9.0,5.0,27.0,0.856,2274560807.0,2274560807.0,5.0
0.01037748344242573,2.123504638671875,-0.3363341093063354,0.01037748363725148,2.123504575253025,-0.3363340998364964,55.0,6.0,28.0,2.15,2274560810.0,2274560810.0,-9.0
0.0109014417976141,2.153797626495361,0.2644564807415009,0.01090144215912747,2.153797560424231,0.26445647518917,36.0,7.0,29.0,2.17,2274560812.0,2274560812.0,7.0
0.01117341220378876,2.133944988250732,-0.2620190978050232,0.01117341186466861,2.133944974038154,-0.2620190883210671,66.0,8.0,30.0,2.15,2274560814.0,2274560814.0,-7.0
0.01140832994133234,2.178810596466064,0.3450944423675537,0.01140832994432455,2.178810612346687,0.3450944298787493,37.0,9.0,30.0,2.206,2274560816.0,2274560816.0,9.0
0.004764676559716463,0.8806232213973999,-0.07704567909240723,0.004764676655868949,0.8806232233908661,-0.07704567658892982,5.0,10.0,31.0,0.884,2274560819.0,2274560819.0,-5.0
0.0108661400154233,1.945554733276367,0.3781834244728088,0.01086614046299532,1.945554733525903,0.3781834288363118,27.0,11.0,32.0,1.982,2274560821.0,2274560821.0,11.0
0.004865905735641718,0.8448265790939331,-0.04427621886134148,0.004865905560023529,0.8448265735615685,-0.04427621898153047,52.0,12.0,33.0,0.846,2274560823.0,2274560823.0,-3.0
0.01292853988707066,2.178653001785278,0.5029905438423157,0.01292853953452386,2.17865310499822,0.5029905575128822,38.0,13.0,34.0,2.236,2274560826.0,2274560826.0,13.0
0.005301469936966896,0.8678516149520874,-0.01514868903905153,0.005301469728595225,0.8678516069275521,-0.01514868878756209,100.0,14.0,35.0,0.868,2274560828.0,2274560828.0,-1.0
0.01337046176195145,2.18874716758728,0.5864839553833008,0.01337046140073866,2.188747084493596,0.586483956202312,39.0,15.0,35.0,2.266,2274560830.0,2274560830.0,15.0
0.01581758819520473,2.107590913772583,-0.564743161201477,0.01581758841390528,2.107590797849682,-0.5647431564137002,47.0,0.0,43.0,2.182,2274560851.0,2274560851.0,-15.0
0.006618611514568329,0.8618432879447937,0.01504397392272949,0.00661861152220212,0.8618432994560593,0.01504397434893839,23.0,1.0,44.0,0.862,2274560853.0,2274560853.0,1.0
0.01654493436217308,2.106523036956787,-0.486344188451767,0.01654493399417653,2.106523107927831,-0.4863441794914361,46.0,2.0,45.0,2.162,2274560856.0,2274560856.0,-13.0
0.006750672589987516,0.8408189415931702,0.04406687617301941,0.006750672379131052,0.8408189691820503,0.0440668751565587,100.0,3.0,46.0,0.842,2274560858.0,2274560858.0,3.0
0.01707008108496666,2.126136064529419,-0.4132922887802124,0.01707008023568638,2.126135955285719,-0.413292283985596,53.0,4.0,46.0,2.166,2274560860.0,2274560860.0,-11.0
0.007158444728702307,0.8726372122764587,0.0763484314084053,0.007158444910448095,0.8726371948319716,0.07634843064694856,17.0,5.0,47.0,0.876,2274560863.0,2274560863.0,5.0
